onset	duration	trial_type
30.084	4.0	FoilNew
34.583	4.0	TargetNew
39.583	4.0	FoilOld
44.583	4.0	LureNew
50.582	4.0	TargetOld
56.583	4.0	LureOld
63.583	4.0	LureOld
69.582	4.0	FoilNew
74.582	4.0	TargetOld
83.582	4.0	FoilNew
89.582	4.0	LureOld
101.582	4.0	TargetOld
106.582	4.0	TargetOld
112.582	4.0	TargetNew
118.581	4.0	TargetOld
123.582	4.0	TargetNew
133.581	4.0	LureNew
138.581	4.0	LureNew
144.582	4.0	FoilNew
149.581	4.0	TargetNew
156.581	4.0	LureOld
161.581	4.0	FoilOld
166.581	4.0	FoilOld
171.581	4.0	LureNew
176.581	4.0	FoilNew
181.58	4.0	LureOld
186.08	4.0	FoilNew
191.081	4.0	TargetOld
199.08	4.0	LureNew
206.08	4.0	TargetNew
211.081	4.0	LureNew
218.08	4.0	LureNew
226.08	4.0	TargetOld
230.581	4.0	FoilNew
236.58	4.0	FoilNew
244.58	4.0	FoilOld
